gdsat, SAT, 11, celar06-pp, 16, 101, 237.918, 0.447682, 237.47
gdsat, TIME_OUT, 3, celar06-wpp_1, 34, 156, 2264.44, 2.17576, 2262.27
gdsat, TIME_OUT, 3, celar06-wpp, 34, 156, 2242.93, 2.14854, 2240.78
gdsat, TIME_OUT, 2, celar07-pp-001, 45, 320, 2017.56, 1.30287, 2016.25
gdsat, SAT, 7, celar07-pp-002, 16, 54, 67.8385, 0.204362, 67.6342
gdsat, SAT, 4, celar07-pp.dgf-004, 5, 10, 0.0104697, 0, 0.0104697
gdsat, SAT, 4, celar07-pp.dgf-005, 5, 10, 0.011708, 0, 0.011708
gdsat, SAT, 5, celar07-pp.dgf-006, 6, 15, 0.0353556, 0, 0.0353556
gdsat, SAT, 5, celar07-pp.dgf-007, 6, 15, 0.023948, 0.000102043, 0.0238459
gdsat, SAT, 5, celar07-pp.dgf-008, 6, 15, 0.0243952, 0.000102043, 0.0242932
gdsat, SAT, 5, celar07-pp.dgf-009, 6, 15, 0.022692, 0.000131845, 0.0225601
gdsat, SAT, 3, celar07-pp.dgf-00hree, 4, 6, 0.006392, 0, 0.006392
gdsat, SAT, 5, celar07-pp.dgf-010, 6, 15, 0.0243199, 0.000102997, 0.0242169
gdsat, SAT, 5, celar07-pp.dgf-011, 6, 15, 0.265904, 0.000315189, 0.265589
gdsat, SAT, 4, celar07-pp.dgf-012, 7, 15, 0.0899529, 0.000574112, 0.0893788
gdsat, SAT, 11, celar07-pp.dgf-014, 12, 66, 14.7414, 0.0168743, 14.7246
gdsat, SAT, 11, celar07-pp.dgf-015, 12, 66, 14.9274, 0.0179141, 14.9095
gdsat, SAT, 7, celar07-pp.dgf-016, 16, 54, 68.8905, 0.199759, 68.6907
gdsat, TIME_OUT, 2, celar07-pp.dgf-017, 45, 320, 2017.54, 1.26744, 2016.27
gdsat, SAT, 6, celar07-pp.dgf-01hree, 7, 21, 0.0774248, 0.000823736, 0.076601
gdsat, SAT, 3, celar07pp-pp.dgf-001, 4, 6, 0.0293472, 0, 0.0293472
gdsat, SAT, 4, celar07pp-pp.dgf-002, 5, 10, 0.0643678, 0, 0.0643678
gdsat, SAT, 5, celar07pp-pp.dgf-004, 6, 15, 0.0220978, 0, 0.0220978
gdsat, SAT, 5, celar07pp-pp.dgf-005, 6, 15, 0.0243535, 0.000102043, 0.0242515
gdsat, SAT, 5, celar07pp-pp.dgf-006, 6, 15, 0.0249033, 0.000100851, 0.0248024
gdsat, SAT, 5, celar07pp-pp.dgf-007, 6, 15, 0.0222397, 0, 0.0222397
gdsat, SAT, 5, celar07pp-pp.dgf-008, 6, 15, 0.0244799, 0.000101089, 0.0243788
gdsat, SAT, 6, celar07pp-pp.dgf-009, 7, 21, 0.0618608, 0.000839949, 0.0610209
gdsat, SAT, 5, celar07pp-pp.dgf-00hree, 6, 15, 0.022886, 0, 0.022886
gdsat, SAT, 4, celar07pp-pp.dgf-010, 8, 16, 0.0467174, 0.000897408, 0.04582
gdsat, TIME_OUT, 2, celar07pp-pp.dgf-012, 45, 320, 2024.62, 1.55579, 2023.07
gdsat, TIME_OUT, 3, celar08-pp-001, 39, 283, 2850.85, 4.79178, 2846.05
gdsat, SAT, 8, celar08-pp-002, 16, 61, 105.057, 0.235353, 104.822
gdsat, SAT, 3, celar08pp-pp.dgf-001, 4, 6, 0.0414186, 0, 0.0414186
gdsat, SAT, 3, celar08pp-pp.dgf-002, 4, 6, 0.00733805, 0, 0.00733805
gdsat, SAT, 3, celar08pp-pp.dgf-004, 4, 6, 0.00700617, 0, 0.00700617
gdsat, SAT, 3, celar08pp-pp.dgf-005, 4, 6, 0.00629115, 0, 0.00629115
gdsat, SAT, 3, celar08pp-pp.dgf-006, 4, 6, 0.00647473, 0, 0.00647473
gdsat, SAT, 4, celar08pp-pp.dgf-007, 5, 10, 0.0114729, 0.000102043, 0.0113709
gdsat, SAT, 4, celar08pp-pp.dgf-008, 5, 10, 0.0110931, 0, 0.0110931
